18215	8544118	2	2
18216	8544139	1	1
18217	8544154	45	16
18218	8544427	1	1
18219	8544442	11	8
18220	8544532	36	27
18221	8544787	9	4
18222	8544850	1	1
18223	8544865	1	1
18224	8544880	9	8
18225	8544959	18	14
18226	8545101	11	9
18227	8545194	33	8
18228	8545387	1	1
18229	8545402	4	4
18230	8545443	1	1
18231	8545458	1	1
18232	8545473	2	2
18233	8545497	4	4
18234	8545537	21	20
18235	8545708	3	2
18236	8545737	1	1
18237	8545752	3	3
18238	8545783	12	9
18239	8545882	1	1
18240	8545897	1	1
18241	8545912	11	10
18242	8546006	17	12
18243	8546145	7	6
18244	8546209	53	48
18245	8546603	4	4
18246	8546647	1	1
18247	8546662	3	3
18248	8546693	21	19
18249	8546858	8	7
18250	8546930	1	1
18251	8546945	7	4
18252	8547001	1	1
18253	8547016	5	2
18254	8547052	1	1
18255	8547067	1	1
18256	8547079	7	7
18257	8547143	2	2
18258	8547164	12	12
18259	8547264	26	13
18260	8547444	6	6
18261	8547493	1	1
18262	8547506	12	11
18263	8547597	1	1
18264	8547610	1	1
18265	8547623	55	15
18266	8547939	5	4
18267	8547984	10	9
18268	8548067	2	2
18269	8548090	14	13
18270	8548202	2	1
18271	8548221	12	7
18272	8548319	2	2
18273	8548343	1	1
18274	8548357	1	1
18275	8548371	2	2
18276	8548394	2	2
18277	8548418	1	1
18278	8548432	3	2
18279	8548458	14	12
18280	8548574	1	1
18281	8548588	6	3
18282	8548632	1	1
18283	8548646	2	2
18284	8548669	1	1
18285	8548683	1	1
18286	8548697	1	1
18287	8548711	4	3
18288	8548750	1	1
18289	8548764	73	23
18290	8549214	6	3
18291	8549264	1	1
18292	8549278	13	10
18293	8549375	9	7
18294	8549445	2	2
18295	8549469	11	4
18296	8549543	1	1
18297	8549557	2	1
18298	8549576	1	1
18299	8549590	1	1
18300	8549604	2	1
18301	8549623	4	3
18302	8549661	2	2
18303	8549685	1	1
18304	8549699	1	1
18305	8549713	1	1
18306	8549727	6	4
18307	8549777	2	2
18308	8549800	1	1
18309	8549814	1	1
18310	8549828	6	5
18311	8549884	5	4
18312	8549930	1	1
18313	8549944	13	7
18314	8550039	6	6
18315	8550094	11	9
18316	8550184	9	7
18317	8550257	8	7
18318	8550323	1	1
18319	8550337	1	1
18320	8550351	1	1
18321	8550365	3	3
18322	8550397	1	1
18323	8550411	9	9
18324	8550492	4	4
18325	8550533	32	16
18326	8550754	3	3
18327	8550786	23	18
18328	8550959	9	7
18329	8551033	27	7
18330	8551190	3	2
18331	8551218	5	4
18332	8551260	22	7
18333	8551387	1	1
18334	8551400	110	64
18335	8552080	5	4
18336	8552123	5	5
18337	8552166	3	1
18338	8552190	2	2
18339	8552213	1	1
18340	8552227	2	1
18341	8552246	6	2
18342	8552288	31	7
18343	8552470	12	4
18344	8552548	7	7
18345	8552610	5	5
18346	8552656	1	1
18347	8552670	30	11
18348	8552860	1	1
18349	8552874	14	9
18350	8552976	19	9
18351	8553101	33	12
18352	8553307	6	6
18353	8553366	1	1
18354	8553378	2	2
18355	8553399	9	7
18356	8553472	1	1
18357	8553485	9	4
18358	8553548	4	4
18359	8553588	22	16
18360	8553748	3	3
18361	8553779	16	9
18362	8553887	5	5
18363	8553938	6	3
18364	8553982	4	3
18365	8554017	3	3
18366	8554047	18	14
18367	8554178	6	6
18368	8554233	1	1
18369	8554247	9	8
18370	8554321	8	8
18371	8554394	1	1
18372	8554406	5	5
18373	8554449	1	1
18374	8554462	4	3
18375	8554499	1	1
18376	8554511	1	1
18377	8554524	1	1
18378	8554537	1	1
18379	8554550	1	1
18380	8554564	13	5
18381	8554648	7	2
18382	8554694	1	1
18383	8554707	9	5
18384	8554770	2	2
18385	8554792	2	2
18386	8554814	12	6
18387	8554900	4	1
18388	8554932	6	1
18389	8554975	1	1
18390	8554989	36	24
18391	8555258	5	5
18392	8555307	1	1
18393	8555321	4	4
18394	8555362	1	1
18395	8555376	3	3
18396	8555409	1	1
18397	8555423	1	1
18398	8555437	1	1
18399	8555451	38	33
18400	8555723	2	2
18401	8555745	1	1
18402	8555759	1	1
18403	8555773	6	5
18404	8555826	28	12
18405	8556007	2	2
18406	8556030	7	6
18407	8556090	3	3
18408	8556122	1	1
18409	8556136	44	32
18410	8556454	3	3
18411	8556488	3	3
18412	8556520	1	1
18413	8556535	2	1
18414	8556553	8	6
18415	8556615	1	1
18416	8556627	3	3
18417	8556656	1	1
18418	8556669	1	1
18419	8556682	1	1
18420	8556695	1	1
18421	8556708	7	7
18422	8556768	3	3
18423	8556800	1	1
18424	8556812	20	13
18425	8556958	9	9
18426	8557029	2	2
18427	8557050	7	7
18428	8557107	1	1
18429	8557120	1	1
18430	8557133	9	3
18431	8557192	1	1
18432	8557206	1	1
18433	8557220	11	6
18434	8557300	5	5
18435	8557346	1	1
18436	8557358	73	30
18437	8557809	26	22
18438	8558006	8	6
18439	8558069	15	14
18440	8558188	2	2
18441	8558209	1	1
18442	8558222	29	24
18443	8558437	4	4
18444	8558475	26	26
18445	8558672	11	10
18446	8558763	8	7
18447	8558836	47	32
18448	8559171	7	7
18449	8559234	14	14
18450	8559355	32	25
18451	8559590	16	15
18452	8559723	24	20
18453	8559900	8	8
18454	8559972	8	7
18455	8560041	10	10
18456	8560127	21	17
18457	8560281	7	7
18458	8560344	5	5
18459	8560392	41	25
18460	8560679	1	1
18461	8560693	2	2
18462	8560716	5	5
18463	8560759	1	1
18464	8560773	10	7
18465	8560852	6	6
18466	8560906	7	7
18467	8560968	14	10
18468	8561078	9	6
18469	8561153	8	8
18470	8561222	11	11
18471	8561316	22	19
18472	8561485	29	24
18473	8561705	8	5
18474	8561768	1	1
18475	8561782	2	2
18476	8561805	23	21
18477	8561995	6	6
18478	8562049	6	6
18479	8562104	6	6
18480	8562162	1	1
18481	8562174	4	4
18482	8562212	1	1
18483	8562225	1	1
18484	8562238	3	3
18485	8562267	1	1
18486	8562279	2	2
18487	8562300	1	1
18488	8562313	2	2
18489	8562334	1	1
18490	8562347	3	3
18491	8562377	14	9
18492	8562483	1	1
18493	8562496	4	2
18494	8562528	2	2
18495	8562551	11	6
18496	8562630	1	1
18497	8562644	1	1
18498	8562658	1	1
18499	8562672	1	1
18500	8562686	1	1
18501	8562700	2	2
18502	8562723	1	1
18503	8562737	5	4
18504	8562782	11	7
18505	8562866	1	1
18506	8562880	1	1
18507	8562894	14	10
18508	8563009	3	3
18509	8563041	2	2
18510	8563063	1	1
18511	8563077	2	2
18512	8563101	1	1
18513	8563115	4	3
18514	8563151	1	1
18515	8563165	8	3
18516	8563228	1	1
18517	8563242	17	10
18518	8563362	3	3
18519	8563394	4	3
18520	8563428	1	1
18521	8563442	1	1
18522	8563456	1	1
18523	8563470	1	1
18524	8563484	1	1
18525	8563498	24	14
18526	8563662	44	36
18527	8563985	6	6
18528	8564041	9	5
18529	8564107	1	1
18530	8564121	2	2
18531	8564143	1	1
18532	8564158	7	4
18533	8564211	32	20
18534	8564435	6	6
18535	8564494	2	2
18536	8564518	6	5
18537	8564568	1	1
18538	8564583	6	3
18539	8564632	3	3
18540	8564665	7	5
18541	8564725	1	1
18542	8564740	1	1
18543	8564755	5	3
18544	8564798	24	17
18545	8564974	2	2
18546	8564999	13	12
18547	8565102	13	8
18548	8565204	6	6
18549	8565262	6	4
18550	8565315	2	2
18551	8565338	1	1
18552	8565353	1	1
18553	8565368	1	1
18554	8565383	1	1
18555	8565398	19	15
18556	8565544	2	2
18557	8565567	30	23
18558	8565783	1	1
18559	8565798	1	1
18560	8565813	1	1
18561	8565828	1	1
18562	8565843	1	1
18563	8565858	1	1
18564	8565873	36	15
18565	8566107	2	2
18566	8566131	1	1
18567	8566146	4	4
18568	8566187	4	3
18569	8566226	2	1
18570	8566247	1	1
18571	8566262	1	1
18572	8566277	1	1
18573	8566292	5	5
18574	8566339	1	1
18575	8566354	2	2
18576	8566379	1	1
18577	8566394	25	22
18578	8566579	1	1
18579	8566594	12	8
18580	8566688	1	1
18581	8566703	2	2
18582	8566727	1	1
18583	8566739	3	3
18584	8566767	1	1
18585	8566780	1	1
18586	8566794	2	2
18587	8566817	2	2
18588	8566840	1	1
18589	8566854	4	4
18590	8566894	1	1
18591	8566908	1	1
18592	8566922	11	9
18593	8567016	1	1
18594	8567030	2	2
18595	8567054	3	3
18596	8567085	1	1
18597	8567099	20	17
18598	8567250	1	1
18599	8567264	1	1
18600	8567278	2	2
18601	8567299	1	1
18602	8567313	4	4
18603	8567349	3	2
18604	8567379	1	1
18605	8567393	1	1
18606	8567405	1	1
18607	8567418	1	1
18608	8567431	10	7
18609	8567508	9	3
18610	8567569	4	2
18611	8567602	2	2
18612	8567623	2	2
18613	8567644	15	13
18614	8567762	5	5
18615	8567807	8	8
18616	8567876	7	4
18617	8567932	7	4
18618	8567988	6	5
18619	8568043	10	10
18620	8568130	3	3
18621	8568161	5	5
18622	8568210	3	3
18623	8568241	3	3
18624	8568272	3	3
18625	8568303	2	2
18626	8568326	2	2
18627	8568349	2	2
18628	8568372	3	3
18629	8568403	2	2
18630	8568426	4	4
18631	8568465	3	3
18632	8568496	8	6
18633	8568560	21	15
18634	8568710	4	4
18635	8568749	4	4
18636	8568788	3	3
18637	8568819	4	4
18638	8568857	7	6
18639	8568921	3	3
18640	8568951	5	4
18641	8568995	3	3
18642	8569026	3	3
18643	8569057	3	3
18644	8569088	3	3
18645	8569119	4	4
18646	8569159	3	3
18647	8569190	5	5
18648	8569240	3	3
18649	8569271	3	3
18650	8569302	2	2
18651	8569323	22	21
18652	8569497	23	22
18653	8569681	5	3
18654	8569720	2	2
18655	8569743	8	6
18656	8569810	1	1
18657	8569824	1	1
18658	8569838	1	1
18659	8569852	1	1
18660	8569866	1	1
18661	8569880	1	1
18662	8569894	1	1
18663	8569908	1	1
18664	8569922	5	5
18665	8569971	1	1
18666	8569985	1	1
18667	8569999	8	8
18668	8570068	1	1
18669	8570082	1	1
18670	8570094	1	1
18671	8570107	1	1
18672	8570120	1	1
18673	8570133	5	4
18674	8570178	1	1
18675	8570191	7	5
18676	8570243	1	1
18677	8570257	5	5
18678	8570304	3	3
18679	8570335	2	2
18680	8570356	11	7
18681	8570436	26	13
18682	8570604	1	1
18683	8570617	1	1
18684	8570630	26	20
18685	8570823	2	2
18686	8570845	1	1
18687	8570859	12	11
18688	8570958	2	2
18689	8570981	13	5
18690	8571064	5	5
18691	8571111	1	1
18692	8571123	3	3
18693	8571152	1	1
18694	8571165	3	3
18695	8571194	3	3
18696	8571226	3	3
18697	8571258	3	3
18698	8571290	7	7
18699	8571353	1	1
18700	8571365	14	13
18701	8571477	8	3
18702	8571531	4	3
18703	8571568	26	23
18704	8571760	25	14
18705	8571929	3	3
18706	8571958	15	13
18707	8572076	2	2
18708	8572098	11	8
18709	8572181	4	4
18710	8572219	1	1
18711	8572233	4	3
18712	8572269	21	14
18713	8572416	17	11
18714	8572539	1	1
18715	8572551	2	2
18716	8572572	1	1
18717	8572585	1	1
18718	8572599	1	1
18719	8572613	6	6
18720	8572669	1	1
18721	8572683	15	5
18722	8572781	8	7
18723	8572852	11	8
18724	8572937	1	1
18725	8572951	1	1
18726	8572964	3	3
18727	8572996	17	13
18728	8573129	1	1
18729	8573141	2	2
18730	8573162	5	5
18731	8573206	2	2
18732	8573227	9	8
18733	8573304	2	2
18734	8573325	1	1
18735	8573337	2	2
18736	8573357	1	1
18737	8573370	1	1
18738	8573383	1	1
18739	8573396	3	1
18740	8573420	2	2
18741	8573442	4	4
18742	8573482	5	4
18743	8573530	1	1
18744	8573544	1	1
18745	8573556	43	17
18746	8573823	4	4
18747	8573857	1	1
18748	8573870	19	12
18749	8574007	10	6
18750	8574081	1	1
18751	8574093	1	1
18752	8574105	3	3
18753	8574134	1	1
18754	8574147	1	1
18755	8574160	13	6
18756	8574251	5	4
18757	8574296	21	7
18758	8574426	1	1
18759	8574439	5	4
18760	8574484	1	1
18761	8574497	1	1
18762	8574510	1	1
18763	8574524	2	2
18764	8574547	15	13
18765	8574667	1	1
18766	8574681	4	4
18767	8574721	36	22
18768	8574968	23	18
18769	8575141	1	1
18770	8575155	1	1
18771	8575169	25	21
18772	8575357	19	9
18773	8575496	7	7
18774	8575558	6	5
18775	8575611	2	2
18776	8575634	1	1
18777	8575648	3	3
18778	8575679	5	5
18779	8575726	2	2
18780	8575749	12	7
18781	8575842	2	2
18782	8575863	42	22
18783	8576135	10	7
18784	8576218	29	10
18785	8576406	2	2
18786	8576429	11	11
18787	8576525	27	22
18788	8576736	2	2
18789	8576759	10	10
18790	8576846	6	4
18791	8576893	9	7
18792	8576971	1	1
18793	8576985	2	2
18794	8577009	1	1
18795	8577023	7	5
18796	8577080	6	4
18797	8577130	21	14
18798	8577285	1	1
18799	8577299	1	1
18800	8577313	1	1
18801	8577327	1	1
18802	8577341	2	2
18803	8577364	11	9
18804	8577454	8	7
18805	8577522	5	5
18806	8577572	58	25
18807	8577932	6	5
18808	8577984	7	7
18809	8578048	2	2
18810	8578072	2	2
18811	8578096	1	1
18812	8578110	3	3
18813	8578143	14	10
18814	8578248	1	1
18815	8578262	12	8
18816	8578349	8	8
18817	8578421	27	19
18818	8578615	7	7
18819	8578678	3	3
18820	8578709	4	3
18821	8578743	17	14
18822	8578876	6	6
18823	8578932	10	9
18824	8579017	5	4
18825	8579060	1	1
18826	8579074	10	7
18827	8579154	1	1
18828	8579168	4	4
18829	8579206	1	1
18830	8579220	1	1
18831	8579234	1	1
18832	8579248	3	3
18833	8579280	14	10
18834	8579390	7	7
18835	8579453	21	15
18836	8579605	2	2
18837	8579628	3	2
18838	8579654	1	1
18839	8579668	1	1
18840	8579682	8	5
18841	8579744	9	9
18842	8579823	1	1
18843	8579838	6	5
18844	8579893	5	4
18845	8579941	16	15
18846	8580074	13	12
18847	8580181	1	1
18848	8580193	1	1
18849	8580206	1	1
18850	8580219	1	1
18851	8580232	1	1
18852	8580245	2	2
18853	8580265	2	2
18854	8580287	20	12
18855	8580433	1	1
18856	8580446	1	1
18857	8580458	1	1
18858	8580471	1	1
18859	8580484	2	2
18860	8580505	2	2
18861	8580526	11	7
18862	8580610	3	3
18863	8580638	7	6
18864	8580697	1	1
18865	8580711	6	4
18866	8580760	53	18
18867	8581088	13	7
18868	8581177	1	1
18869	8581190	13	8
18870	8581281	3	2
18871	8581308	10	10
18872	8581397	2	2
18873	8581419	4	4
18874	8581455	6	4
18875	8581506	1	1
18876	8581520	1	1
18877	8581534	1	1
18878	8581548	14	11
18879	8581665	3	3
18880	8581694	2	2
18881	8581716	6	6
18882	8581775	1	1
18883	8581787	2	2
18884	8581808	1	1
18885	8581821	1	1
18886	8581834	1	1
18887	8581847	1	1
18888	8581860	4	3
18889	8581897	2	1
18890	8581916	21	19
18891	8582075	19	19
18892	8582231	2	2
18893	8582255	1	1
18894	8582269	2	2
18895	8582292	15	9
18896	8582394	2	2
18897	8582415	1	1
18898	8582429	3	3
18899	8582460	2	2
18900	8582483	3	3
18901	8582513	20	14
18902	8582663	7	4
18903	8582720	1	1
18904	8582734	1	1
18905	8582748	1	1
18906	8582762	1	1
18907	8582776	1	1
18908	8582790	105	30
18909	8583388	1	1
18910	8583402	1	1
18911	8583416	1	1
18912	8583430	1	1
18913	8583445	8	6
18914	8583510	2	2
18915	8583534	1	1
18916	8583549	2	2
18917	8583574	38	34
18918	8583856	56	31
18919	8584221	7	6
18920	8584280	1	1
18921	8584293	1	1
18922	8584306	2	2
18923	8584329	2	2
18924	8584353	4	4
18925	8584390	2	2
18926	8584412	2	2
18927	8584434	34	30
18928	8584695	7	6
18929	8584755	2	2
18930	8584778	17	12
18931	8584905	22	16
18932	8585063	4	4
18933	8585100	5	5
18934	8585147	26	13
18935	8585326	2	1
18936	8585344	5	4
18937	8585387	16	16
18938	8585507	2	2
18939	8585528	6	6
18940	8585579	1	1
18941	8585592	1	1
18942	8585605	2	2
18943	8585627	5	4
18944	8585671	1	1
18945	8585685	3	3
18946	8585717	1	1
18947	8585731	1	1
18948	8585745	5	5
18949	8585791	4	4
18950	8585829	1	1
18951	8585841	2	2
18952	8585862	1	1
18953	8585875	1	1
18954	8585888	1	1
18955	8585901	8	6
18956	8585969	6	5
18957	8586019	7	6
18958	8586075	26	15
18959	8586246	4	4
18960	8586284	13	12
18961	8586391	5	4
18962	8586436	7	7
18963	8586498	6	6
18964	8586554	3	3
18965	8586585	32	20
18966	8586805	10	8
18967	8586887	10	5
18968	8586962	12	9
18969	8587053	4	4
18970	8587091	5	5
18971	8587139	2	2
18972	8587162	4	3
18973	8587200	2	2
18974	8587223	2	2
18975	8587246	3	3
18976	8587277	2	2
18977	8587300	7	4
18978	8587354	2	2
18979	8587377	6	4
18980	8587428	2	2
18981	8587451	2	2
18982	8587474	1	1
18983	8587488	1	1
18984	8587502	1	1
18985	8587516	1	1
18986	8587530	25	7
18987	8587684	16	12
18988	8587809	10	7
18989	8587888	2	2
18990	8587911	12	7
18991	8587997	1	1
18992	8588010	42	28
18993	8588299	1	1
18994	8588312	23	21
18995	8588491	2	2
18996	8588513	1	1
18997	8588526	18	14
18998	8588667	1	1
18999	8588681	2	1
19000	8588700	1	1
19001	8588714	3	3
19002	8588744	6	4
19003	8588794	1	1
19004	8588808	2	2
19005	8588831	4	4
19006	8588871	6	6
19007	8588926	19	18
19008	8589077	1	1
19009	8589091	2	2
19010	8589114	48	36
19011	8589428	2	2
19012	8589451	38	35
19013	8589739	1	1
19014	8589753	2	2
19015	8589776	1	1
19016	8589790	12	11
19017	8589894	8	7
19018	8589963	9	8
19019	8590035	4	4
19020	8590073	7	6
19021	8590138	1	1
19022	8590152	4	4
19023	8590192	1	1
19024	8590206	1	1
19025	8590220	23	23
19026	8590408	9	6
19027	8590479	1	1
19028	8590493	1	1
19029	8590507	2	2
19030	8590530	1	1
19031	8590544	1	1
19032	8590558	4	4
19033	8590595	9	8
19034	8590670	1	1
19035	8590682	2	2
19036	8590702	2	2
19037	8590722	2	2
19038	8590742	2	2
19039	8590762	2	2
19040	8590784	2	2
19041	8590806	28	15
19042	8590994	4	3
19043	8591030	1	1
19044	8591042	9	9
19045	8591120	1	1
19046	8591133	1	1
19047	8591146	16	16
19048	8591277	1	1
19049	8591291	23	15
19050	8591455	17	15
19051	8591594	1	1
19052	8591608	1	1
19053	8591622	12	10
19054	8591717	2	2
19055	8591740	1	1
19056	8591754	18	15
19057	8591899	2	2
19058	8591922	7	6
19059	8591982	3	3
19060	8592013	1	1
19061	8592027	1	1
19062	8592041	7	6
19063	8592102	12	10
19064	8592205	7	5
19065	8592265	7	7
19066	8592326	9	6
19067	8592398	1	1
19068	8592412	1	1
19069	8592426	1	1
19070	8592440	1	1
19071	8592454	4	4
19072	8592495	1	1
19073	8592509	1	1
19074	8592523	1	1
19075	8592537	1	1
19076	8592551	1	1
19077	8592565	16	15
19078	8592697	1	1
19079	8592711	1	1
19080	8592725	16	15
19081	8592853	6	6
19082	8592907	2	2
19083	8592932	18	13
19084	8593064	4	4
19085	8593103	17	16
19086	8593240	4	4
19087	8593279	4	4
19088	8593318	4	4
19089	8593357	4	4
19090	8593396	18	8
19091	8593513	8	7
19092	8593580	5	5
19093	8593627	4	4
19094	8593666	4	2
19095	8593697	2	2
19096	8593717	10	8
19097	8593798	7	5
19098	8593852	2	1
19099	8593871	7	7
19100	8593934	1	1
19101	8593948	1	1
19102	8593962	7	6
19103	8594022	1	1
19104	8594036	6	5
19105	8594089	6	5
19106	8594142	1	1
19107	8594156	1	1
19108	8594170	1	1
19109	8594184	1	1
19110	8594198	1	1
19111	8594212	3	1
19112	8594233	1	1
19113	8594246	3	2
19114	8594274	13	13
19115	8594384	3	3
19116	8594416	22	18
19117	8594577	20	17
19118	8594738	1	1
19119	8594752	4	4
19120	8594791	1	1
19121	8594803	3	2
19122	8594829	2	2
19123	8594849	7	7
19124	8594905	1	1
19125	8594918	1	1
19126	8594930	2	2
19127	8594951	1	1
19128	8594964	8	5
19129	8595026	1	1
19130	8595039	1	1
19131	8595052	1	1
19132	8595065	12	7
19133	8595161	1	1
19134	8595175	23	10
19135	8595344	4	4
19136	8595385	1	1
19137	8595399	2	2
19138	8595423	1	1
19139	8595437	2	2
19140	8595460	1	1
19141	8595474	23	21
19142	8595649	3	3
19143	8595680	2	2
19144	8595702	1	1
19145	8595716	1	1
19146	8595730	11	6
19147	8595820	8	8
19148	8595892	11	10
19149	8595984	19	12
19150	8596121	1	1
19151	8596135	31	6
19152	8596318	1	1
19153	8596330	2	2
19154	8596351	1	1
19155	8596364	1	1
19156	8596377	1	1
19157	8596390	18	13
19158	8596522	1	1
19159	8596536	1	1
19160	8596550	18	11
19161	8596677	1	1
19162	8596690	1	1
19163	8596703	2	2
19164	8596725	2	2
19165	8596747	19	17
19166	8596899	1	1
19167	8596911	2	2
19168	8596930	2	2
19169	8596951	1	1
19170	8596964	4	4
19171	8597002	7	3
19172	8597054	4	4
19173	8597091	35	26
19174	8597336	19	10
19175	8597471	3	3
19176	8597502	7	5
19177	8597557	4	4
19178	8597597	2	2
19179	8597620	1	1
19180	8597634	1	1
19181	8597646	1	1
19182	8597659	5	2
19183	8597694	6	2
19184	8597735	4	2
19185	8597766	11	9
19186	8597857	19	10
19187	8597988	1	1
19188	8598001	1	1
19189	8598014	2	2
19190	8598036	10	8
19191	8598119	1	1
19192	8598132	11	8
19193	8598214	1	1
19194	8598228	12	12
19195	8598328	4	4
19196	8598367	1	1
19197	8598381	1	1
19198	8598395	1	1
19199	8598407	1	1
19200	8598420	4	2
19201	8598451	16	16
19202	8598565	1	1
19203	8598578	1	1
19204	8598591	7	7
19205	8598653	1	1
19206	8598666	24	20
19207	8598846	4	4
19208	8598887	1	1
19209	8598901	1	1
19210	8598915	1	1
19211	8598929	12	10
19212	8599028	1	1
19213	8599042	1	1
19214	8599056	7	6
19215	8599118	15	5
19216	8599210	16	3
19217	8599301	6	3
19218	8599345	1	1
19219	8599359	1	1
19220	8599371	71	13
19221	8599753	1	1
19222	8599766	5	5
19223	8599812	15	14
19224	8599931	6	6
19225	8599984	11	10
19226	8600074	4	4
19227	8600111	19	17
19228	8600256	4	4
19229	8600295	3	3
19230	8600324	2	2
19231	8600346	17	17
19232	8600484	5	5
19233	8600533	9	8
19234	8600604	6	4
19235	8600650	31	19
19236	8600857	2	2
19237	8600879	1	1
19238	8600893	1	1
19239	8600907	9	7
19240	8600985	11	11
19241	8601079	1	1
19242	8601093	7	4
19243	8601150	2	2
19244	8601173	12	7
19245	8601261	14	9
19246	8601365	14	7
19247	8601475	6	6
19248	8601534	3	2
19249	8601563	2	2
19250	8601585	2	2
19251	8601608	24	20
19252	8601796	8	6
19253	8601869	9	8
19254	8601949	8	7
19255	8602020	6	6
19256	8602076	12	7
19257	8602167	22	19
19258	8602346	16	9
19259	8602472	1	1
19260	8602487	3	3
19261	8602519	9	6
19262	8602595	5	3
19263	8602638	7	4
19264	8602698	2	2
19265	8602722	2	2
19266	8602746	6	6
19267	8602797	7	5
19268	8602855	1	1
19269	8602870	4	4
19270	8602917	2	2
19271	8602942	1	1
19272	8602957	11	8
19273	8603042	2	2
19274	8603067	15	5
19275	8603163	1	1
19276	8603178	1	1
19277	8603193	1	1
19278	8603208	1	1
19279	8603223	2	1
19280	8603243	1	1
19281	8603258	17	12
19282	8603386	5	4
19283	8603430	25	21
19284	8603620	6	4
19285	8603673	15	9
19286	8603780	2	2
19287	8603804	4	3
19288	8603842	8	7
19289	8603916	9	9
19290	8603997	5	5
19291	8604045	1	1
19292	8604060	5	3
19293	8604107	4	3
19294	8604147	2	2
19295	8604171	3	2
19296	8604199	1	1
19297	8604214	1	1
19298	8604229	2	2
19299	8604254	3	3
19300	8604287	1	1
19301	8604302	8	5
19302	8604366	11	8
19303	8604459	7	5
19304	8604524	3	3
19305	8604558	9	8
19306	8604636	8	8
19307	8604712	2	2
19308	8604736	22	11
19309	8604892	3	3
19310	8604924	3	2
19311	8604954	1	1
19312	8604969	1	1
19313	8604984	3	3
19314	8605018	3	2
19315	8605046	1	1
19316	8605061	4	4
19317	8605102	3	3
19318	8605136	1	1
19319	8605151	1	1
19320	8605166	26	22
19321	8605370	2	2
19322	8605393	1	1
19323	8605408	1	1
19324	8605423	14	14
19325	8605542	25	18
19326	8605715	1	1
19327	8605730	10	9
19328	8605817	2	2
19329	8605842	4	4
19330	8605882	10	6
19331	8605954	2	2
19332	8605979	2	2
19333	8606004	15	6
19334	8606105	2	2
19335	8606129	2	2
19336	8606153	2	2
19337	8606177	12	10
19338	8606281	5	4
19339	8606328	8	6
19340	8606399	6	4
19341	8606449	15	11
19342	8606568	3	3
19343	8606602	5	3
19344	8606646	7	7
19345	8606714	4	4
19346	8606757	13	12
19347	8606872	14	12
19348	8606987	16	13
19349	8607116	38	14
19350	8607372	3	3
19351	8607404	2	2
19352	8607428	3	3
19353	8607460	27	14
19354	8607652	15	11
19355	8607765	4	4
19356	8607805	4	4
19357	8607845	6	5
19358	8607900	6	6
19359	8607957	3	3
19360	8607989	3	3
19361	8608021	4	4
19362	8608062	5	5
19363	8608111	9	8
19364	8608192	4	4
19365	8608234	3	3
19366	8608266	18	14
19367	8608403	11	8
19368	8608490	1	1
19369	8608502	1	1
19370	8608515	1	1
19371	8608528	3	3
19372	8608557	8	8
19373	8608629	38	28
19374	8608902	2	2
19375	8608924	60	45
19376	8609346	16	15
19377	8609472	7	7
19378	8609535	1	1
19379	8609549	3	2
19380	8609578	1	1
19381	8609592	8	8
19382	8609663	3	3
19383	8609693	9	7
19384	8609768	16	12
19385	8609886	8	8
19386	8609955	2	2
19387	8609978	2	2
19388	8610001	7	7
19389	8610065	5	3
19390	8610104	4	3
19391	8610144	1	1
19392	8610158	1	1
19393	8610172	10	6
19394	8610249	8	7
19395	8610319	11	9
19396	8610408	9	6
19397	8610478	2	2
19398	8610502	1	1
19399	8610517	7	6
19400	8610581	17	12
19401	8610714	16	10
19402	8610836	11	10
19403	8610930	3	3
19404	8610962	4	4
19405	8611004	8	8
19406	8611081	9	9
19407	8611167	1	1
19408	8611179	1	1
19409	8611191	1	1
19410	8611204	6	6
19411	8611251	2	1
19412	8611270	11	7
19413	8611356	2	2
19414	8611378	1	1
19415	8611392	1	1
19416	8611406	10	10
19417	8611497	102	15
19418	8612109	33	26
19419	8612353	3	2
19420	8612379	119	24
19421	8613042	2	2
19422	8613063	1	1
19423	8613077	17	12
19424	8613204	3	3
19425	8613238	7	6
19426	8613299	1	1
19427	8613311	2	1
19428	8613328	1	1
19429	8613341	1	1
19430	8613354	4	4
19431	8613390	9	8
19432	8613468	5	5
19433	8613512	9	8
19434	8613588	4	4
19435	8613627	4	2
19436	8613658	53	33
19437	8614020	5	4
19438	8614064	30	23
19439	8614271	2	2
19440	8614293	6	5
19441	8614346	11	1
19442	8614408	1	1
19443	8614420	1	1
19444	8614433	37	30
19445	8614701	27	24
19446	8614909	1	1
19447	8614923	3	3
19448	8614955	10	10
19449	8615045	3	2
19450	8615071	1	1
19451	8615085	27	17
19452	8615276	4	3
19453	8615313	2	2
19454	8615334	9	8
19455	8615410	1	1
19456	8615423	22	5
19457	8615552	1	1
19458	8615566	4	4
19459	8615605	5	3
19460	8615646	34	12
19461	8615851	1	1
19462	8615865	6	5
19463	8615917	3	2
19464	8615945	2	2
19465	8615968	1	1
19466	8615982	1	1
19467	8615996	1	1
19468	8616010	3	2
19469	8616038	19	16
19470	8616176	2	2
19471	8616199	1	1
19472	8616211	1	1
19473	8616224	1	1
19474	8616237	1	1
19475	8616250	1	1
19476	8616263	21	19
19477	8616427	1	1
19478	8616440	75	38
19479	8616910	6	6
19480	8616966	4	3
19481	8617002	36	28
19482	8617256	12	11
19483	8617352	37	30
19484	8617621	7	7
19485	8617684	7	6
19486	8617747	1	1
